codigo,tipo,nombre,direccion,comuna_codigo,comuna,region_codigo,region,servicio_salud,dependencia
115318,CESFAM,CESFAM  Placilla,Calle Oscar Gajardo 84,06308,Placilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115319,CESFAM,Centro de Salud Familiar Santa Cruz,Avenida Diego Portales 625,06310,Santa Cruz,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200288,CECOSF,Centro Comunitario de Salud Familiar Paniahue,"Calle Camilo Henríquez, Paniahue 360",06310,Santa Cruz,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115441,PSR,Posta de Salud Rural Yáquil,Calle Aldea Yáquil,06305,Nancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115449,PSR,Posta de Salud Rural Apalta,Calle Sector Apalta,06310,Santa Cruz,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115478,PSR,Posta de Salud Rural Lo Moscoso,Calle Aldea Lo Moscoso,06308,Placilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115323,CESFAM,Centro de Salud Familiar Oriente de San Fernando,Calle José Miguel Carrera,06301,San Fernando,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115445,CESFAM,Centro de Salud Familiar de Palmilla,Calle Ignacio Carrera Pinto,06306,Palmilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115452,PSR,Posta de Salud Rural Pumanque,Calle Aldea Camino Población,06309,Pumanque,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115444,PSR,Posta de Salud Rural Isla de Yáquil,Calle Aldea Isla de Yáquil,06310,Santa Cruz,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115432,PSR,Posta de Salud Rural Roma,Calle Aldea Roma de San José de Los Lingues,06301,San Fernando,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115317,CESFAM,Centro de Salud Familiar Chacabuco,Calle Manso de Velasco,06301,San Fernando,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115717,CECOSF,Centro Comunitario de Salud Familiar Consultorio Chacabuco,Calle Avelino Barros,06301,San Fernando,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115421,PSR,Posta de Salud Rural Las Viñas,Calle Sector Las Viñas,06206,Paredones,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200491,CECOSF,Centro Comunitario de Salud Familiar Angostura,"Calle Las Américas, sector Angostura",06301,San Fernando,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115446,PSR,Posta de Salud Rural Pupilla,Calle Aldea Pupilla,06306,Palmilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115447,PSR,Posta de Salud Rural San José del Carmen,Calle Aldea San José del Carmen,06306,Palmilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115455,PSR,Posta de Salud Rural Molineros,Calle Caserío Molineros,06309,Pumanque,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115426,PSR,Posta de Salud Rural Rinconada,Calle Aldea Rinconada,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115484,PSR,Posta de Salud Rural Idahue,Calle Idahue,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115461,PSR,Posta de Salud Rural Alto Ramírez,Calle Caserío Alto Ramírez,06201,Pichilemu,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115313,CESFAM,Centro de Salud Familiar Peralillo,Calle Cardenal Caro,06307,Peralillo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115427,PSR,Posta de Salud Rural El Tambo,Calle Pueblo El Tambo,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115448,PSR,Posta de Salud Rural Santa Irene,Calle Aldea Santa Irene,06306,Palmilla,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115458,PSR,Posta de Salud Rural Cahuil,Calle Sector Cahuil,06201,Pichilemu,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115454,PSR,Posta de Salud Rural Los Cardos,Calle Caserío Los Cardos,06307,Peralillo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115326,CESFAM,Centro de Salud Familiar de Pelequen,Calle Pueblo de Pelequen,06109,Malloa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115453,PSR,Posta de Salud Rural Población,"Calle Santísima Trinidad, Pueblo de Población",06307,Peralillo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115325,CESFAM,Centro de Salud Familiar de Malloa,Calle Bernales 127,06109,Malloa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200075,CESFAM,Centro de Salud Familiar San Vicente de Tagua Tagua,Avenida Central 460,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115417,PSR,Posta de Salud Rural Popeta,"Calle La Granja, Caserío Popeta",06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115425,PSR,Posta de Salud Rural Pencahue,Calle Aldea Pencahue,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115428,PSR,Posta de Salud Rural Larmahue,Calle Aldea de Larmahue,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200632,CESFAM,Centro de Salud Familiar Rengo Consejal Gavino Martinez Maturana,Calle Quintalba 610,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115429,PSR,Posta de Salud Rural Santa Amelia,Calle Sector Santa Amelia,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115419,PSR,Posta de Salud Rural Corcolén,Calle Aldea Corcolén,06109,Malloa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115476,PSR,Posta de Salud Rural San Roberto,Calle Aldea San Roberto,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115456,PSR,Posta de Salud Rural Calleuque,Calle Caserío Calleuque,06307,Peralillo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115418,PSR,Posta de Salud Rural Cerrillos (Rengo),Avenida Bernardo O'Higgins,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115329,CESFAM,Centro de Salud Familiar Rengo,Avenida Arturo Prat 1850,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115472,PSR,Posta de Salud Rural Lo Cartagena,Calle Aldea Lo Cartagena,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115420,PSR,Posta de Salud Rural Lo de Lobos,Calle Caserío Lo de Lobo,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115424,PSR,Posta de Salud Rural Zúñiga,Calle El Manzano,06117,San Vicente,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115712,CECOSF,Centro Comunitario de Salud Familiar Guacarhue,Calle José María Caro,06114,Quinta de Tilcoco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115469,PSR,Posta de Salud Rural Rinconada de Alcones,Calle Aldea Rinconada de Alcones,06204,Marchihue,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115312,CESFAM,Centro de Salud Familiar Quinta de Tilcoco,Avenida Jaime Barrientos 302,06114,Quinta de Tilcoco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115322,CESFAM,Centro de Salud Familiar Rosario,Calle San Ignacio,06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115410,PSR,Posta de Salud Rural Totihue,Calle Sector Totihue,06116,Requínoa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200225,PSR,Posta de Salud Rural Esmeralda,"Calle Camino Rosario ? Quinta de Tilcoco, Sector Esmeralda 5891",06115,Rengo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115430,PSR,Posta de Salud Rural Patagua Orilla,Calle Aldea Patagua Orilla,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115431,PSR,Posta de Salud Rural Patagua Cerro,Calle Aldea Patagua Cerro,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115331,CESFAM,Centro de Salud Familiar La Esperanza,Calle Isla 18,06112,Peumo,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115477,PSR,Posta de Salud Rural San José de Marchigue,Calle Aldea San José de Marchihue,06113,Pichidegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115457,PSR,Posta de Salud Rural Pailimo,Calle Caserío Pailimo,06204,Marchihue,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115474,PSR,Posta de Salud Rural Cardonal de Panilonco,Calle Aldea Cardonal de Panilonco,06201,Pichilemu,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115405,PSR,Posta de Salud Rural Idahue,Calle Aldea Idahue,06104,Coltauco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115311,CESFAM,Centro de Salud Familiar Las Cabras,Calle John Kennedy 506,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115310,CESFAM,Centro de Salud Familiar Requínoa,Calle Comercio,06116,Requínoa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115309,CESFAM,Centro de Salud Familiar Francisco Labrin de Coltauco,Avenida Arturo Prat,06104,Coltauco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200485,CECOSF,Centro Comunitario de Salud Familiar Chumaquito,"Calle Camino El Descanso, sector Chumaquito 21",06116,Requínoa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115409,PSR,Posta de Salud Rural El Abra,Calle Campo Lindo 1,06116,Requínoa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200931,CECOSF,Centro Comunitario de Salud Familiar Loreto,"Calle Juan Pablo II, sector Loreto. 143",06104,Coltauco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115404,PSR,Posta de Salud Rural El Carmen ( Las Cabras),Calle Aldea El Carmen,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115406,PSR,Posta de Salud Rural Rinconada de Parral,Calle Caserío Rinconada de Parral,06104,Coltauco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115481,PSR,Posta de Salud Rural Olivar Bajo,Calle Julio Montt,06111,Olivar,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115407,PSR,Posta de Salud Rural Lo de Cuevas,Calle Aldea Lo de Cuevas,06104,Coltauco,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115411,PSR,Posta de Salud Rural Los Lirios,Avenida Los Lirios,06116,Requínoa,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115308,CESFAM,Centro de Salud Familiar Doñihue,Pasaje Dr. Sanhueza,06105,Doñihue,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200044,COSAM,COSAM Sur Doñihue,Calle Dr. Sanhueza,06105,Doñihue,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Servicio de Salud
115416,PSR,Posta de Salud Rural Llallauquén,Calle Aldea Llallauquén,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115327,CESFAM,Centro de Salud Familiar Olivar Alto,Calle Rafael Estrada 200,06111,Olivar,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115314,CESFAM,Centro de Salud Familiar La Estrella,Calle 21 de Mayo,06202,La Estrella,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115413,PSR,Posta de Salud Rural La Cebada,Calle Aldea La Cebada,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115483,PSR,Posta de Salud Rural Cocalan,Calle La Represa,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115330,CESFAM,Centro de Salud Familiar Gultro,Calle Orocoipo,06111,Olivar,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115400,PSR,Posta de Salud Rural Coya,Calle Bocatoma,06108,Machalí,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115412,PSR,Posta de Salud Rural La Panchina,Calle Sector La Panchina,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115321,CESFAM,Centro de Salud Familiar Lo Miranda,Calle Pedro Aguirre Cerda,06105,Doñihue,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115701,CECOSF,Centro Comunitario de Salud Familiar Dr. Eduardo de Geyter,Calle Santa Adela 769,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115305,CESFAM,Centro de Salud Familiar Dr. Osvaldo Ruz Orrego de Machalí,Calle Castro 398,06108,Machalí,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200264,CECOSF,Centro Comunitario de Salud Familiar Santa Teresa,"Calle Patria Nueva, Población Santa Teresita 497",06108,Machalí,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115415,PSR,Posta de Salud Rural El Manzano,Calle Pueblo El Manzano,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115301,CESFAM,Centro de Salud Familiar N° 2 Dr. Eduardo Geyter,Calle Almarza,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115302,CESFAM,Centro de Salud Familiar N° 3 Dr. Abel Zapata,Calle Miguel Ramírez,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115600,COSAM,COSAM Centro 1 de Rancagua,Calle Freire 339,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Servicio de Salud
115433,PSR,Posta de Salud Rural El Durazno (Las Cabras),Calle Sector El Durazno,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115300,CESFAM,Centro de Salud Familiar N° 1 Dr. Enrique Dintrans,Calle Provincial Irene Frei,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115304,CESFAM,Centro de Salud Familiar N° 5 Dr. Juan Chiorrini,Avenida La Compañía,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200042,COSAM,COSAM Centro 2 de Rancagua,Calle German Riesco 189,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Servicio de Salud
115700,CECOSF,Centro Comunitario de Salud Familiar San Rafael,Calle Provincial Irene Frei,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115303,CESFAM,Centro de Salud Familiar Nº 4 Dra. María Latife,Avenida Republica 397,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115324,CESFAM,Centro de Salud Familiar N° 6 Ignacio Caroca,Avenida Constanza 1790,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115479,PSR,Posta de Salud Rural Pulin,Calle Pulin,06203,Litueche,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115703,CECOSF,Centro Comunitario de Salud Familiar Ciudad de Paju,Calle Los Arcángeles 1249,06101,Rancagua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200379,CECOSF,Centro Comunitario de Salud Familiar Tuncahue,"Calle RUTA H-15, Sector Tuncahue S/N 1015",06102,Codegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115414,PSR,Posta de Salud Rural Santa Inés,Calle Aldea Santa Inés,06107,Las Cabras,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
200043,COSAM,COSAM Norte Graneros,Calle Camino Real 140,06106,Graneros,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Servicio de Salud
115307,CESFAM,Centro de Salud Familiar Codegua,Calle O'Higgins 376,06102,Codegua,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
110393,CESFAM,Centro de Salud Familiar Villa Alhué,Calle 21 de Mayo 440,13502,Alhué,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Occidente,Municipal
110400,PSR,Posta de Salud Rural Aliro Cárcarmo (Lonquén),Calle Balmaceda,13601,Talagante,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Occidente,Municipal
110503,CECOSF,Centro Comunitario de Salud Familiar Hacienda Alhué,Calle Camino público a Villa Alhué - Hacienda Alhué,13502,Alhué,13,Metropolitana de Santiago,Servicio de Salud Metropolitano Occidente,Municipal
115463,PSR,Posta de Salud Rural Quelentaro,"Calle Carretera Pasado Central Rapel, Caserío Quelentaro",06203,Litueche,06,Libertador Gral. B. O'Higgins,Servicio de Salud Del Libertador B.O'Higgins,Municipal
115460,PSR,Posta de Salud Rural Pupuya,Calle Caserío Pupuya,06205,Navidad,06,Libertador Gral. B. O'Higgins,Servicio de Salud Valparaíso San Antonio,Municipal
115464,PSR,Posta de Salud Rural San Vicente de Pucalán,Calle Caserío San Vicente de Pucalán,06205,Navidad,06,Libertador Gral. B. O'Higgins,Servicio de Salud Valparaíso San Antonio,Municipal
